CustomerID,CustomerName,TransactionID,MovieID,Date,MovieName,Genre,TheaterLocation,CustomerAge,CustomerGender,Ticket Type,Num Tickets,Price,Discounted Price,Total Price,PaymentMethod,CustomerMembership,PurchaseChannel,MovieRating,CustomerFeedback,LoyaltyPoints,SnacksPurchased,SnacksQuantity,SnacksAmount,LastVisitDate,RecencyDays,Frequency,CustomerStatus,Monetary_Total_Price
CUST14481,Zain Bhalla,vRMdX5ym5Ny1,M4453,2024-06-12 14:14:04,Movie B,Thriller,Delhi,23,Other,Senior,3,600,No Discount,600,UPI,Gold,Online,2,Bad,40,None,0,0,2024-12-04 14:14:04,175,9,Active,600
CUST3686,Chetan Kashyap,TVyDLiSvS9v2,M4454,2024-11-04 10:50:30,Movie A,Action,Hyderabad,18,Other,Senior,6,1200,960,960,Cash,Platinum,Online,1,Very Bad,95,Bag of Mixed Nuts,3,360,2024-12-31 10:22:51,56,5,Active,1320
CUST19898,Ojas Ahuja,LEeUIIK3xlTD,M4455,2024-03-02 20:34:30,Movie B,Thriller,Kolkata,26,Other,Student,4,1000,No Discount,1000,UPI,Gold,In-store,3,Average,30,Onion Rings,1,90,2024-05-28 20:34:30,87,11,Highly Active,1090
CUST11892,Jatin Chakraborty,wLqJdeLHkYds,M4456,2024-06-08 13:15:49,Movie C,Drama,Mumbai,58,Female,VIP,1,400,No Discount,400,Net Banking,Gold,Online,2,Bad,12,None,0,0,2024-09-20 13:15:49,104,10,Active,400
CUST18698,Vikas Shah,CKRx7fqMMEpp,M4457,2024-08-28 13:45:05,Movie C,Comedy,Kolkata,41,Other,Student,2,500,No Discount,500,Debit Card,Gold,In-store,4,Good,8,"Yogurt, Cupcakes, Medium Popcorn",4,1440,2024-12-26 13:45:05,120,4,Inactive,1940
CUST15093,Vikram Pandey,zYIZXYvrYVCp,M4458,2024-09-22 13:29:19,Movie A,Thriller,Hyderabad,38,Other,Senior,4,800,No Discount,800,Credit Card,Platinum,In-store,2,Bad,125,Mozzarella Sticks,4,600,2024-12-31 19:23:28,100,8,Inactive,1400
CUST1049,Yashwant Kulkarni,MoQcKURR9B9S,M4459,2024-06-11 18:26:29,Movie C,Thriller,Kolkata,41,Male,Senior,2,400,No Discount,400,Cash,None,Online,3,Average,50,"Mozzarella Sticks, French Fries, Ice Cream",1,330,2024-10-22 18:26:29,133,6,Inactive,730
CUST11917,Rajiv Verma,i6IqWMkMOLva,M4460,2024-09-20 22:09:51,Movie D,Drama,Hyderabad,52,Other,Senior,6,1200,No Discount,1200,Net Banking,Platinum,In-store,4,Good,42,"Granola Bar, Candy, Lemonade",4,840,2024-12-31 14:41:15,101,6,Inactive,2040
CUST2193,Falak Thakur,uIuJAx2yOtEw,M4461,2024-06-30 21:22:12,Movie D,Drama,Hyderabad,51,Other,Student,6,1500,No Discount,1500,Debit Card,Platinum,Online,3,Average,85,Pepsi,4,320,2024-10-25 21:22:12,117,6,Inactive,1820
CUST4215,Abhay Sengupta,jru91fMwgp33,M4462,2024-01-30 14:27:59,Movie D,Comedy,Mumbai,53,Female,Senior,9,1800,No Discount,1800,Cash,Gold,Online,1,Very Bad,100,None,0,0,2024-08-10 14:27:59,193,8,Inactive,1800
CUST18106,Dhruv Vyas,sFSyZsLoJjr9,M4463,2024-06-28 12:21:18,Movie C,Drama,Delhi,28,Other,Regular,3,1050,No Discount,1050,Cash,None,Online,3,Average,50,Pepsi,2,160,2024-11-09 12:21:18,134,3,Inactive,1210
CUST586,Chinmay Parmar,GXwherXTFxyt,M4464,2024-09-17 14:09:17,Movie D,Comedy,Kolkata,58,Female,Student,4,1000,No Discount,1000,Cash,Platinum,Online,2,Bad,145,"Fruit Cup, Granola Bar, French Fries",2,660,2024-12-31 14:30:45,105,4,Inactive,1660
CUST14862,Jayesh Bhardwaj,gM2ZBwtAScg8,M4465,2024-05-28 13:23:31,Movie C,Thriller,Hyderabad,40,Female,Regular,1,350,No Discount,350,Credit Card,Platinum,In-store,5,Excellent,35,"Yogurt, Cupcakes, Bag of Mixed Nuts",3,840,2024-09-13 13:23:31,108,11,Active,1190
CUST2065,Prisha Arora,StWx8pRiM2Nw,M4466,2024-09-01 22:41:42,Movie D,Thriller,Chennai,49,Male,Regular,1,350,No Discount,350,Net Banking,Gold,Online,1,Very Bad,81,"Coca Cola, Cupcakes",2,360,2024-12-23 22:41:42,113,10,Active,710
CUST17689,Girish Nambiar,5vn5FakqfSGt,M4467,2024-05-30 09:58:01,Movie C,Drama,Mumbai,39,Male,Student,3,750,No Discount,750,UPI,None,In-store,4,Good,20,"Onion Rings, Nachos, Yogurt",2,600,2024-07-12 09:58:01,43,1,New,1350
CUST851,Gauri Bhat,D2j4qrilBQGP,M4468,2024-08-17 09:22:44,Movie C,Action,Bangalore,53,Female,Senior,5,1000,900,900,Debit Card,None,Online,4,Good,10,None,0,0,2024-12-19 09:22:44,124,3,Inactive,900
CUST3909,Nikhil Chakraborty,I07YgssGHyv9,M4469,2024-09-10 14:03:50,Movie A,Thriller,Bangalore,46,Other,VIP,7,2800,2240,2240,Credit Card,Platinum,Online,2,Bad,115,Medium Popcorn,2,400,2024-12-31 13:54:28,111,5,Inactive,2640
CUST3083,Jagdish Warrier,i6SQlMK0gJOF,M4470,2024-07-28 14:23:44,Movie D,Thriller,Mumbai,32,Male,Senior,2,400,No Discount,400,Debit Card,Silver,Online,1,Very Bad,145,"Yogurt, French Fries, Large Popcorn",1,410,2024-12-31 10:58:20,155,2,New,810
CUST17277,Zara Dixit,MiFDt0CsTOMy,M4471,2024-01-27 21:13:34,Movie A,Comedy,Chennai,33,Other,Regular,7,2450,No Discount,2450,UPI,Platinum,Online,3,Average,85,"Pepsi, Chips, Pretzels",1,230,2024-05-01 21:13:34,95,7,Inactive,2680
CUST17785,Farhan Chaudhari,B7Sg4LCJLKjq,M4472,2024-09-12 19:22:02,Movie D,Drama,Delhi,53,Female,Student,8,2000,No Discount,2000,Net Banking,Gold,Online,2,Bad,133,"Chips, Medium Popcorn",4,1000,2024-11-16 19:22:02,65,10,Highly Active,3000
CUST19094,Vaishnavi Ahluwalia,REkzfdvrXhPc,M4473,2024-08-25 19:58:47,Movie B,Action,Delhi,58,Female,Regular,4,1400,No Discount,1400,Cash,Silver,Online,3,Average,79,"Chips, Bag of Mixed Nuts, Mozzarella Sticks",4,1280,2024-12-31 10:28:49,127,14,Active,2680
CUST17655,Mohan Tripathi,F7LaWGrLIcd7,M4474,2024-02-03 22:26:31,Movie A,Thriller,Mumbai,32,Other,Student,1,250,No Discount,250,Debit Card,Gold,In-store,2,Bad,50,Cupcakes,1,100,2024-05-16 22:26:31,103,2,New,350
CUST8284,Kavya Grover,97N6Gf7tniWR,M4475,2024-02-03 13:47:52,Movie A,Thriller,Hyderabad,50,Other,Senior,1,200,No Discount,200,Cash,Gold,In-store,1,Very Bad,50,"Onion Rings, Non Veg Wrap, Hotdog",3,1230,2024-07-24 13:47:52,172,9,Active,1430
CUST16848,Karan Saha,EwSla87X0VXG,M4476,2024-03-11 09:47:58,Movie D,Thriller,Delhi,48,Male,Senior,7,1400,No Discount,1400,Debit Card,Silver,In-store,2,Bad,58,"Hotdog, Small Popcorn, Non Veg Wrap",3,1410,2024-08-26 09:47:58,168,7,Inactive,2810
CUST17805,Ira Tiwari,B3vPlgWxWa1p,M4477,2024-02-16 18:53:16,Movie A,Drama,Chennai,38,Male,Student,1,250,No Discount,250,UPI,Silver,In-store,2,Bad,97,Chocolate Bar,4,280,2024-04-21 18:53:16,65,3,Active,530
CUST18003,Ojas Agarwal,T89LXuceyi6H,M4478,2024-02-24 14:18:25,Movie C,Action,Kolkata,24,Male,Senior,9,1800,1440,1440,Credit Card,Silver,Online,5,Excellent,12,"Cupcakes, Bag of Mixed Nuts, Large Popcorn",4,1880,2024-06-08 14:18:25,105,5,Inactive,3320
CUST9650,Yashaswini Thakur,nuDPzxq9fVwb,M4479,2024-02-08 20:33:36,Movie D,Drama,Kolkata,54,Female,Senior,9,1800,No Discount,1800,UPI,Silver,Online,2,Bad,58,"Candy, Sandwich, Mozzarella Sticks",2,640,2024-03-19 20:33:36,40,1,New,2440
CUST17619,Nandini Roy,Pv8UcNlXETCz,M4480,2024-02-13 17:12:15,Movie B,Action,Chennai,46,Female,VIP,2,800,No Discount,800,Net Banking,Gold,In-store,1,Very Bad,50,Veg Wrap,4,600,2024-04-18 17:12:15,65,5,Active,1400
CUST18518,Arnav Easwaran,5QA9xhkraUVu,M4481,2024-01-19 20:38:13,Movie B,Comedy,Chennai,31,Male,Student,2,500,No Discount,500,Debit Card,Gold,In-store,4,Good,58,None,0,0,2024-07-13 20:38:13,176,13,Active,500
CUST5305,Jatin Bajpai,XY4FzBVVnh6s,M4482,2024-04-11 09:01:03,Movie D,Thriller,Bangalore,48,Female,Regular,2,700,No Discount,700,Credit Card,Platinum,Online,3,Average,125,None,0,0,2024-07-02 09:01:03,82,5,Active,700
CUST18656,Nitin Shah,w1jay8GhgZmF,M4483,2024-07-25 09:21:18,Movie A,Comedy,Hyderabad,20,Other,Senior,3,600,No Discount,600,Debit Card,Platinum,In-store,1,Very Bad,79,None,0,0,2024-09-05 09:21:18,42,1,New,600
CUST1868,Vaishnavi Dixit,u9LYK45faCds,M4484,2024-07-28 10:41:29,Movie B,Drama,Hyderabad,57,Other,Regular,6,2100,1680,1680,Net Banking,Platinum,Online,4,Good,10,"Sandwich, Coca Cola",1,200,2024-09-18 10:41:29,52,5,Active,1880
CUST13281,Arnav Yadav,uvoZ7iCNlqzz,M4485,2024-12-31 10:41:19,Movie A,Comedy,Chennai,55,Female,VIP,3,1200,No Discount,1200,Net Banking,None,Online,3,Average,175,Ice Cream,4,320,2024-12-31 10:52:03,0,14,Highly Active,1520
CUST7557,Uday Roy,atmJoxq8kdfp,M4486,2024-11-22 21:14:02,Movie D,Comedy,Delhi,36,Other,Senior,1,200,No Discount,200,Debit Card,None,Online,4,Good,50,Granola Bar,1,50,2024-12-27 21:14:02,35,13,Highly Active,250
CUST3284,Chetan Jain,v1CltzUqPB1m,M4487,2024-06-17 10:21:17,Movie C,Thriller,Bangalore,59,Female,Regular,2,700,No Discount,700,UPI,None,In-store,2,Bad,60,Chocolate Bar,4,280,2024-12-05 10:21:17,171,6,Inactive,980
CUST19433,Faiz Uppal,wpAX63et5cse,M4488,2024-01-15 14:10:45,Movie D,Thriller,Bangalore,21,Male,VIP,1,400,No Discount,400,Credit Card,None,In-store,5,Excellent,109,"Onion Rings, Coca Cola, Hotdog",3,870,2024-07-23 14:10:45,190,6,Inactive,1270
CUST16213,Anita Easwaran,sxPCZ20mheTG,M4489,2024-06-16 12:21:36,Movie C,Action,Chennai,26,Female,Student,8,2000,No Discount,2000,Cash,Silver,Online,5,Excellent,10,"Small Popcorn, Fruit Smoothies",2,600,2024-08-09 12:21:36,54,10,Highly Active,2600
CUST12250,Tara Haridas,sBzVT3RGyWOl,M4490,2024-02-02 16:11:41,Movie A,Comedy,Delhi,21,Male,Student,1,250,No Discount,250,Credit Card,Silver,In-store,3,Average,5,"Bag of Mixed Nuts, Medium Popcorn, Veggie Chips",4,1640,2024-05-21 16:11:41,109,13,Active,1890
CUST19157,Barkha Grover,9yHQuuN3Cnb5,M4491,2024-01-18 19:51:40,Movie D,Thriller,Chennai,54,Male,Student,4,1000,No Discount,1000,Net Banking,Silver,Online,5,Excellent,50,"Large Popcorn, Iced Tea, Ice Cream",4,1560,2024-03-15 19:51:40,57,13,Highly Active,2560
CUST13708,Jatin Bhat,fBpBe0Sk9Og4,M4492,2024-01-14 22:53:33,Movie D,Comedy,Hyderabad,40,Female,VIP,5,2000,No Discount,2000,Cash,None,Online,5,Excellent,85,Large Popcorn,2,500,2024-07-21 22:53:33,189,5,Inactive,2500
CUST18233,Yamini Upadhyay,rI0Q0w2WEK5f,M4493,2024-10-28 20:20:54,Movie A,Drama,Chennai,60,Female,Senior,7,1400,No Discount,1400,Cash,Silver,In-store,5,Excellent,73,Coca Cola,4,320,2024-12-31 14:36:31,63,7,Very Active,1720
CUST11897,Varun Agnihotri,AkE6D9FS5jKr,M4494,2024-10-19 14:47:36,Movie A,Drama,Delhi,35,Other,Regular,2,700,No Discount,700,Cash,Gold,Online,5,Excellent,70,Candy,3,150,2024-12-31 21:44:13,73,7,Very Active,850
CUST18574,Varun Nair,CcHQjCaNESqv,M4495,2024-03-31 11:28:26,Movie B,Comedy,Mumbai,54,Female,Regular,4,1400,No Discount,1400,Credit Card,Gold,Online,1,Very Bad,24,"Gummies, Yogurt",2,260,2024-09-05 11:28:26,158,7,Inactive,1660
CUST10160,Urmi Nambiar,tNtCvRB73e3a,M4496,2024-01-06 18:33:47,Movie D,Action,Delhi,38,Female,Student,4,1000,No Discount,1000,Debit Card,None,In-store,2,Bad,79,Small Popcorn,1,150,2024-02-08 18:33:47,33,10,Highly Active,1150
CUST13618,Jatin Mishra,zxo3FA1TOCZA,M4497,2024-09-29 14:09:31,Movie D,Comedy,Bangalore,35,Other,Regular,7,2450,No Discount,2450,UPI,None,In-store,4,Good,36,"Ice Cream, Chips",1,130,2024-11-29 14:09:31,61,7,Very Active,2580
CUST9423,Nitin Vyas,fcmqJ0b4KR7j,M4498,2024-01-28 13:02:27,Movie A,Action,Kolkata,25,Other,VIP,8,3200,No Discount,3200,Cash,None,Online,1,Very Bad,79,"French Fries, Veg Wrap, Candy",4,1200,2024-06-25 13:02:27,149,1,New,4400
CUST10980,Shivani Chakraborty,BN9Rsadxf0QU,M4499,2024-10-24 14:03:54,Movie C,Action,Kolkata,41,Other,Senior,8,1600,No Discount,1600,Cash,Silver,Online,4,Good,10,Fruit Smoothies,2,300,2024-12-31 16:11:12,68,10,Highly Active,1900
CUST18198,Rachna Iyengar,TelCE0FReYhb,M4500,2024-02-10 11:37:32,Movie A,Action,Hyderabad,27,Other,Senior,2,400,No Discount,400,Debit Card,Platinum,Online,1,Very Bad,50,"Pretzels, Yogurt",3,480,2024-04-06 11:37:32,56,9,Highly Active,880
CUST7289,Jiya Ahluwalia,LkUJ69UIZxan,M4501,2024-12-21 13:35:53,Movie C,Thriller,Hyderabad,29,Male,VIP,9,3600,No Discount,3600,Credit Card,Gold,Online,1,Very Bad,95,Onion Rings,4,360,2024-12-31 10:16:55,9,6,Active,3960
CUST4603,Harsh Sengupta,DJyStyTYad5h,M4502,2024-12-25 09:44:01,Movie A,Comedy,Mumbai,52,Female,Senior,3,600,No Discount,600,UPI,Platinum,Online,1,Very Bad,30,None,0,0,2024-12-31 20:28:55,6,5,Active,600
CUST19115,Mohit Nair,8k8jDq4xgRLH,M4503,2024-01-31 17:01:15,Movie D,Thriller,Chennai,51,Female,VIP,9,3600,No Discount,3600,Debit Card,Platinum,Online,5,Excellent,30,Fruit Smoothies,3,450,2024-04-29 17:01:15,89,6,Active,4050
CUST15717,Siddhant Easwaran,RFxTiubwGDVx,M4504,2024-01-23 09:17:07,Movie A,Thriller,Kolkata,60,Other,VIP,7,2800,2240,2240,Net Banking,Gold,In-store,4,Good,73,None,0,0,2024-07-31 09:17:07,190,5,Inactive,2240
CUST1170,Saket Desai,i7QnA3JwD3nu,M4505,2024-03-17 19:54:22,Movie B,Drama,Hyderabad,62,Male,Regular,4,1400,1330,1330,Credit Card,None,Online,4,Good,30,"Iced Tea, Gummies",4,520,2024-07-05 19:54:22,110,2,New,1850
CUST12725,Nikhil Dubey,lnrtmtojopzp,M4506,2024-10-30 12:08:21,Movie C,Drama,Bangalore,53,Other,VIP,4,1600,No Discount,1600,Cash,Gold,Online,5,Excellent,85,None,0,0,2024-12-31 22:33:16,62,6,Active,1600
CUST18069,Ishaan Mishra,q14R1wcqcod2,M4507,2024-05-24 22:54:20,Movie D,Action,Hyderabad,19,Male,Regular,9,3150,No Discount,3150,Credit Card,Silver,Online,2,Bad,40,"Mozzarella Sticks, Fruit Cup, Hotdog",2,900,2024-07-12 22:54:20,49,11,Highly Active,4050
CUST2361,Harsh Khanna,cwkSAiGQsP21,M4508,2024-02-16 19:43:22,Movie D,Drama,Mumbai,60,Other,Senior,6,1200,No Discount,1200,Debit Card,Silver,Online,4,Good,20,Sandwich,4,480,2024-05-30 19:43:22,104,14,Active,1680
CUST2753,Bhuvan Verma,zGekNmKeeU6Q,M4509,2024-09-01 13:48:11,Movie A,Action,Chennai,54,Male,Student,8,2000,No Discount,2000,Net Banking,Silver,Online,2,Bad,97,"Cupcakes, Veggie Chips, Pepsi",3,810,2024-12-31 17:57:25,121,11,Active,2810
CUST17067,Tejas Warrier,BY0m8BIVp4oe,M4510,2024-12-22 21:40:02,Movie A,Thriller,Hyderabad,47,Female,Senior,8,1600,No Discount,1600,Debit Card,Gold,In-store,3,Average,125,"Candy, Cupcakes",4,600,2024-12-31 09:43:49,8,11,Highly Active,2200
CUST4257,Zainab Mathew,qWaiz8wjm6h4,M4511,2024-01-07 20:46:51,Movie D,Drama,Bangalore,35,Male,Regular,9,3150,2677.5,2677.5,UPI,Platinum,Online,1,Very Bad,79,Coca Cola,3,240,2024-03-17 20:46:51,70,4,Active,2917.5
CUST1156,Jatin Singh,tGD52d82q6MI,M4512,2024-12-14 14:49:26,Movie D,Drama,Chennai,34,Other,VIP,2,800,No Discount,800,Credit Card,Platinum,In-store,4,Good,145,"Gummies, Fruit Smoothies",3,660,2024-12-31 18:49:45,17,10,Highly Active,1460
CUST10426,Krishna Iyengar,fRgC6u4V2PAU,M4513,2024-07-31 21:40:32,Movie B,Action,Bangalore,36,Other,Senior,5,1000,No Discount,1000,Debit Card,Silver,In-store,5,Excellent,160,None,0,0,2024-09-28 21:40:32,59,9,Highly Active,1000
CUST9672,Sana Parmar,mx1UIYKhNPta,M4514,2024-04-27 11:51:52,Movie C,Drama,Hyderabad,63,Male,Regular,1,350,No Discount,350,Credit Card,Platinum,In-store,5,Excellent,20,"Onion Rings, Pepsi, Fruit Cup",3,1050,2024-08-10 11:51:52,105,5,Inactive,1400
CUST6342,Fahad Ahuja,l9YqiLpAdH4S,M4515,2024-12-10 20:41:14,Movie B,Thriller,Bangalore,21,Other,Senior,1,200,No Discount,200,Net Banking,Platinum,Online,1,Very Bad,145,Pretzels,4,400,2024-12-31 15:58:07,20,6,Active,600
CUST19700,Himani Thakur,Zuo0IFL5XxbR,M4516,2024-05-25 13:38:20,Movie C,Action,Delhi,64,Other,Student,2,500,No Discount,500,Net Banking,Platinum,In-store,3,Average,75,Lemonade,2,220,2024-09-15 13:38:20,113,8,Inactive,720
CUST685,Tushar Kashyap,RvPyYqn8WZpt,M4517,2024-09-26 11:10:08,Movie B,Thriller,Bangalore,48,Female,Student,5,1250,1062.5,1062.5,Net Banking,Platinum,In-store,4,Good,10,"Small Popcorn, Chocolate Bar",4,880,2024-12-31 10:42:53,95,4,Inactive,1942.5
CUST9455,Mallika Naik,KMs3wSREZbHH,M4518,2024-08-11 16:49:18,Movie C,Action,Hyderabad,30,Female,Senior,1,200,No Discount,200,UPI,Gold,Online,3,Average,73,Coca Cola,1,80,2024-11-05 16:49:18,86,13,Highly Active,280
CUST14983,Lalit Pandey,BvNm58f6qNVF,M4519,2024-11-18 15:39:00,Movie B,Drama,Mumbai,51,Male,Student,4,1000,No Discount,1000,Net Banking,Gold,In-store,5,Excellent,30,"Pepsi, Chips, Medium Popcorn",1,330,2024-12-31 13:43:54,42,1,New,1330
CUST10931,Chaitali Qureshi,e2Ewu8nuWRXh,M4520,2024-05-08 12:52:31,Movie D,Action,Chennai,25,Female,Regular,1,350,No Discount,350,Credit Card,Gold,Online,5,Excellent,42,Chocolate Bar,2,140,2024-09-03 12:52:31,118,4,Inactive,490
CUST4669,Tarun Yadav,lnvlbyLyg8A2,M4521,2024-05-12 10:32:53,Movie C,Drama,Delhi,26,Other,VIP,6,2400,No Discount,2400,Net Banking,Silver,Online,5,Excellent,145,Energy Drink,1,100,2024-07-17 10:32:53,66,12,Highly Active,2500
CUST4951,Queen Reddy,LyYAdIVIHaF1,M4522,2024-10-21 21:05:48,Movie B,Thriller,Bangalore,44,Other,VIP,6,2400,2160,2160,Net Banking,Gold,Online,3,Average,121,None,0,0,2024-12-15 21:05:48,55,3,Active,2160
CUST7092,Farhaan Lal,oolRtBy9EKGx,M4523,2024-03-05 18:21:44,Movie C,Comedy,Hyderabad,59,Male,Senior,3,600,No Discount,600,Credit Card,None,Online,4,Good,105,None,0,0,2024-09-18 18:21:44,197,7,Inactive,600
CUST8160,Wamika Sengupta,1CLYq8ok8WUi,M4524,2024-02-23 16:59:38,Movie A,Action,Bangalore,21,Male,Senior,5,1000,No Discount,1000,Credit Card,None,Online,4,Good,81,"Lemonade, Sandwich",4,920,2024-03-28 16:59:38,34,10,Highly Active,1920
CUST4511,Dhruv Thakur,bpHqNHXvjccB,M4525,2024-11-10 10:08:10,Movie B,Action,Chennai,51,Female,Regular,8,2800,2240,2240,Debit Card,None,In-store,4,Good,15,Granola Bar,4,200,2024-12-31 13:03:47,51,5,Active,2440
CUST13904,Harsh Saha,UBfz7GNu4vzL,M4526,2024-07-18 22:07:23,Movie A,Thriller,Kolkata,61,Other,VIP,2,800,No Discount,800,Debit Card,None,In-store,4,Good,8,"Mozzarella Sticks, Candy, Pretzels",2,600,2024-12-15 22:07:23,150,10,Active,1400
CUST6627,Shivani Bhattacharya,N9KRYpt4hA8S,M4527,2024-02-13 20:54:29,Movie A,Action,Bangalore,58,Male,VIP,7,2800,No Discount,2800,Cash,Platinum,Online,1,Very Bad,70,None,0,0,2024-07-03 20:54:29,141,7,Inactive,2800
CUST14220,Gitanjali Mathew,vAvvgE2iOKii,M4528,2024-07-06 22:01:14,Movie A,Action,Chennai,63,Other,Regular,2,700,No Discount,700,Debit Card,None,Online,5,Excellent,35,"Onion Rings, Ice Cream",4,680,2024-10-14 22:01:14,100,1,New,1380
CUST1404,Kushal Warrier,81dyInEgGuIH,M4529,2024-04-22 13:01:19,Movie A,Drama,Hyderabad,52,Other,Student,1,250,No Discount,250,Debit Card,Platinum,Online,2,Bad,24,"Pretzels, Mozzarella Sticks",4,1000,2024-08-03 13:01:19,103,3,Inactive,1250
CUST14406,Yamini Varma,P5645f5lEvEy,M4530,2024-12-01 11:23:46,Movie A,Drama,Bangalore,55,Male,VIP,1,400,No Discount,400,Net Banking,Gold,Online,1,Very Bad,100,Energy Drink,1,100,2024-12-31 22:48:08,30,10,Highly Active,500
CUST10427,Shalini Ahuja,ZzmRrj782nWi,M4531,2024-06-23 19:37:37,Movie B,Thriller,Mumbai,25,Male,Senior,7,1400,No Discount,1400,Cash,Silver,Online,4,Good,12,None,0,0,2024-12-03 19:37:37,163,12,Active,1400
CUST13262,Jagdish Ahluwalia,wV6MSbjgCjtU,M4532,2024-05-18 10:56:52,Movie B,Drama,Mumbai,33,Male,Student,4,1000,No Discount,1000,Credit Card,Gold,In-store,5,Excellent,46,None,0,0,2024-09-30 10:56:52,135,7,Inactive,1000
CUST4559,Fahad Pandey,NjRa3lKyeDSO,M4533,2024-04-04 14:00:15,Movie C,Action,Delhi,28,Other,VIP,2,800,No Discount,800,Credit Card,Silver,Online,5,Excellent,20,Small Popcorn,1,150,2024-09-24 14:00:15,173,4,Inactive,950
CUST10714,Ahaan Ahluwalia,IiEqVQkOIUMv,M4534,2024-11-30 11:24:02,Movie D,Action,Chennai,21,Male,Student,9,2250,No Discount,2250,Credit Card,None,Online,3,Average,24,"Veggie Chips, Chips",1,140,2024-12-31 19:27:36,31,9,Highly Active,2390
CUST4880,Lata Bhardwaj,95dArqC4kpdM,M4535,2024-04-28 18:53:27,Movie B,Thriller,Mumbai,40,Male,Student,5,1250,No Discount,1250,UPI,Silver,In-store,5,Excellent,45,Granola Bar,3,150,2024-05-29 18:53:27,31,9,Highly Active,1400
CUST2449,Lajja Arora,i2ZqXNfz4rB7,M4536,2024-04-06 17:47:08,Movie D,Comedy,Kolkata,59,Male,VIP,8,3200,No Discount,3200,Net Banking,Platinum,In-store,2,Bad,115,Small Popcorn,2,300,2024-09-18 17:47:08,165,12,Active,3500
CUST5208,Tarun Reddy,6HoOEQ2TLZS6,M4537,2024-05-24 15:58:15,Movie D,Comedy,Hyderabad,22,Male,VIP,3,1200,No Discount,1200,Net Banking,Platinum,In-store,3,Average,105,None,0,0,2024-08-15 15:58:15,83,8,Very Active,1200
CUST3476,Anaya Chaudhary,x5oe1y2cD0aL,M4538,2024-11-23 19:33:05,Movie B,Drama,Bangalore,37,Male,Regular,4,1400,No Discount,1400,UPI,Platinum,In-store,5,Excellent,12,Pepsi,1,80,2024-12-31 12:59:05,37,10,Highly Active,1480
CUST13334,Eshan Chaudhary,4p5qEI2873o8,M4539,2024-02-29 12:00:25,Movie D,Thriller,Kolkata,47,Male,Senior,7,1400,1330,1330,Cash,Gold,Online,2,Bad,67,"Chocolate Bar, Coca Cola, Gummies",4,880,2024-07-27 12:00:25,149,2,New,2210
CUST13305,Gagan Mathew,jUsSeYhkWCPR,M4540,2024-07-04 11:23:19,Movie A,Comedy,Mumbai,51,Female,VIP,7,2800,No Discount,2800,Net Banking,Silver,In-store,5,Excellent,67,Medium Popcorn,1,200,2024-10-25 11:23:19,113,12,Active,3000
CUST10247,Rachana Bhalla,M29p6an3K4Of,M4541,2024-07-28 14:13:26,Movie B,Thriller,Delhi,31,Male,VIP,9,3600,No Discount,3600,Credit Card,Platinum,Online,2,Bad,10,Pretzels,3,300,2024-09-24 14:13:26,58,14,Highly Active,3900
CUST9617,Naresh Bhat,kXvdfdeHO0jH,M4542,2024-09-30 22:29:48,Movie D,Comedy,Kolkata,58,Female,Senior,5,1000,No Discount,1000,UPI,Platinum,Online,2,Bad,60,Candy,2,100,2024-12-31 22:12:23,91,12,Active,1100
CUST1208,Aryan Bhat,Vg1VMHw3bM4O,M4543,2024-06-01 16:57:40,Movie B,Thriller,Kolkata,44,Male,Regular,7,2450,No Discount,2450,UPI,Silver,Online,1,Very Bad,95,Sandwich,3,360,2024-11-08 16:57:40,160,12,Active,2810
CUST14320,Lalit Saxena,iSieecj4KZH2,M4544,2024-04-30 18:47:15,Movie D,Drama,Chennai,57,Male,Student,3,750,No Discount,750,Debit Card,Gold,Online,2,Bad,79,None,0,0,2024-08-08 18:47:15,100,5,Inactive,750
CUST2300,Padmaja Agarwal,haErjFhKSIPG,M4545,2024-09-12 14:43:25,Movie A,Drama,Mumbai,39,Male,Senior,8,1600,1440,1440,UPI,Silver,Online,1,Very Bad,115,Ice Cream,4,320,2024-11-10 14:43:25,59,3,Active,1760
CUST11619,Nikita Bhalla,Bi0vFbRkTXUs,M4546,2024-04-15 19:25:01,Movie D,Action,Kolkata,53,Other,Regular,1,350,No Discount,350,UPI,Gold,In-store,2,Bad,105,"Iced Tea, Cupcakes, Non Veg Wrap",2,720,2024-05-21 19:25:01,36,6,Active,1070
CUST3591,Lalit Bose,6sM9ZhOwS4qj,M4547,2024-10-07 17:40:20,Movie B,Thriller,Bangalore,43,Male,Student,9,2250,No Discount,2250,UPI,Platinum,Online,3,Average,121,"Mozzarella Sticks, Medium Popcorn",4,1400,2024-11-19 17:40:20,43,7,Very Active,3650
CUST11880,Raghav Singh,QVXAhk6xLmpt,M4548,2024-07-09 19:35:41,Movie D,Thriller,Hyderabad,26,Male,Senior,2,400,No Discount,400,Debit Card,Gold,In-store,2,Bad,145,None,0,0,2024-08-16 19:35:41,38,13,Highly Active,400
CUST6931,Lavanya Chowdhury,HhD0bkYxQRal,M4549,2024-06-18 20:28:24,Movie A,Thriller,Mumbai,24,Other,Regular,7,2450,1960,1960,Debit Card,None,In-store,5,Excellent,46,"Chips, Fruit Cup",1,230,2024-10-03 20:28:24,107,5,Inactive,2190
